Order ID,Order Status,Cancel reason,Return / Refund Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Parent SKU Reference No.,Product Name,SKU Reference No.,Variation Name,Original Price,Deal Price,Quantity,Product Subtotal,Seller Rebate,Seller Discount,Shopee Rebate,SKU Total Weight,No of product in order,Order Total Weight,Voucher Code,Seller Voucher,Seller Absorbed Coin Cashback,Shopee Voucher,Bundle Deal Indicator,Shopee Bundle Discount,Seller Bundle Discount,Shopee Coins Offset,Credit Card Discount Total,Total Amount,Buyer Paid Shipping Fee,Transaction Fee,Commission Fee,Service Fee,Grand Total,Estimated Shipping Fee,Username (Buyer),Remark from buyer,Order Complete Time,Note
2010112KMA1SAN,Completed,,,MY201814114417G,Standard Delivery,Dropoff,2020/10/13 12:30,2020/10/14 2:53,2020/10/11 12:30,2020/10/11 12:30,KT-A812,Ready Stock Kids Shoes Canvas Shoes Casual Shoes Velcro Skateboard Shoes,KT-A812,"black,34",31.5,23.62,1,23.62,7.88,7.88,0,0.5,2,1,LUCAA;CROCT1;FSV-60592268,1,0,0,N,0,0,0,0,49.44,2.2,0.97,0,2.77,48.44,8.2,calistacea,,2020/10/24 12:18,
2010112KMA1SAN,Completed,,,MY201814114417G,Standard Delivery,Dropoff,2020/10/13 12:30,2020/10/14 2:53,2020/10/11 12:30,2020/10/11 12:30,KT-A812,Ready Stock Kids Shoes Canvas Shoes Casual Shoes Velcro Skateboard Shoes,KT-A812,"black,31",31.5,23.62,1,23.62,7.88,7.88,0,0.5,2,1,LUCAA;CROCT1;FSV-60592268,1,0,0,N,0,0,0,0,49.44,2.2,0.97,0,2.77,48.44,8.2,calistacea,,2020/10/24 12:18,
2010112MEVJQKM,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/11 12:44,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,31",38.53,28.89,2,57.78,19.28,19.28,0,1,2,1,,0,0,0,N,0,0,0,0,65.98,8.2,1.32,0,3.47,65.98,8.2,noraimah1982,,,
2010112NW2VX82,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/11 13:10,-,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.67,33.89,6,faizulchoi,,,
2010112NX5BBRP,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/11 13:11,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,35.9,6,0.7,0,1.73,34.9,6,ummiayu2806,,,
2010112R7BTK52,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/11 13:52,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,ainiramli99,,,
2010112RAYPV3Y,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/11 13:54,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,ainiramli99,,,
2010112V4XKPYK,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/11 15:02,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,39",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.1,5.2,0.7,0,1.79,35.1,5.2,faizalduniagadgets,,,
2010112YY53WWD,Completed,,,MY206041308751D,Standard Delivery,Dropoff,2020/10/13 16:11,2020/10/14 8:33,2020/10/11 16:10,2020/10/11 16:11,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,26",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.1,5.2,0.62,0,1.55,31.1,5.2,anishaidee89,,2020/11/6 13:35,
20101136XN7189,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/11 18:15,-,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.09,5.2,0.68,0,1.73,34.09,5.2,poknik_8608,,,
2010113A1P8TUP,Completed,,,MY207992432545T,Standard Delivery,Dropoff,2020/10/13 19:11,2020/10/14 8:33,2020/10/11 19:11,2020/10/11 19:11,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-60592268,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.67,27.89,6,sufiasufi,,2020/10/24 7:59,
2010113BCTR0NN,Completed,,,MY2077663959383,Standard Delivery,Dropoff,2020/10/13 19:36,2020/10/14 8:33,2020/10/11 19:35,2020/10/11 19:36,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_27,"black,27",53.6,29.9,1,29.9,23.7,23.7,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,35.9,6,0.72,0,1.79,35.9,6,odwtce2go9,,2020/10/15 22:03,
2010113GK4HV2V,Completed,,,MY206407821307U,Standard Delivery,Dropoff,2020/10/13 21:08,2020/10/15 2:24,2020/10/11 21:08,2020/10/11 21:08,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"White,29",37.2,27.9,2,55.8,18.6,18.6,0,1,2,1,,0,0,0,N,0,0,0,0,64,8.2,1.28,0,3.35,64,8.2,allanchong5555,,2020/10/21 20:22,
2010113QB4WM42,Completed,,,MY209336500187F,Standard Delivery,Dropoff,2020/10/14 12:12,2020/10/14 8:33,2020/10/11 23:09,2020/10/12 12:12,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,29",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,30.99,6,0.62,0,1.5,30.99,6,anisayuni25,,2020/10/22 18:28,
2010123Y11QARC,Completed,,,MY204885975900I,Standard Delivery,Dropoff,2020/10/14 1:27,2020/10/14 8:33,2020/10/12 1:26,2020/10/12 1:27,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,31.89,6,0.62,0,1.49,30.89,6,ammaro_,,2020/10/24 7:41,
2010123YKVURGW,Completed,,,MY2012858544816,Standard Delivery,Dropoff,2020/10/14 1:38,2020/10/14 8:33,2020/10/12 1:37,2020/10/12 1:38,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,26",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,31.9,6,0.64,0,1.55,31.9,6,hijau_tebu,,2020/10/22 18:31,
2010124HKUPCW1,Completed,,,MY208612333850R,Standard Delivery,Dropoff,2020/10/14 6:59,2020/10/14 8:33,2020/10/12 6:59,2020/10/12 6:59,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_31,"pink,31",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,FSV-60555596,0,0,0,N,0,0,0,0,39.83,0,0.8,0,2.39,39.83,6,sukasukashope,,2020/10/20 20:42,
2010124NMX4GSH,Completed,,,MY207163072360E,Standard Delivery,Dropoff,2020/10/14 8:12,2020/10/14 8:33,2020/10/12 8:11,2020/10/12 8:12,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,34",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,SFP-57148016,1,0,0,N,0,0,0,0,62.98,8.2,1.24,0,3.23,61.98,8.2,fizayassin,,2020/10/23 11:49,
2010124NMX4GSH,Completed,,,MY207163072360E,Standard Delivery,Dropoff,2020/10/14 8:12,2020/10/14 8:33,2020/10/12 8:11,2020/10/12 8:12,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,28",34.53,25.89,1,25.89,8.64,8.64,0,0.5,2,1,SFP-57148016,1,0,0,N,0,0,0,0,62.98,8.2,1.24,0,3.23,61.98,8.2,fizayassin,,2020/10/23 11:49,
2010124QX9CMU8,Completed,,,MY208479968890C,Standard Delivery,Dropoff,2020/10/14 8:52,2020/10/14 8:33,2020/10/12 8:52,2020/10/12 8:52,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Golden,28",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA;FSV-60592268,1,0,0,N,0,0,0,0,24.99,0,0.48,0,1.44,23.99,5.2,alice238,,2020/11/6 7:47,
201012512NMR08,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/12 11:36,-,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,25",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,30.99,6,0.6,0,1.44,29.99,6,fangmona,,,
201012524YCGDR,Completed,,,MY2080165615916,Standard Delivery,Dropoff,2020/10/14 11:55,2020/10/14 8:33,2020/10/12 11:55,2020/10/12 11:55,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,31",57.2,42.9,1,42.9,14.3,14.3,0,0.5,1,0.5,LUCAA;FSV-60592268,1,0,0,N,0,0,0,0,42.9,0,0.84,0,2.51,41.9,5.2,norhidayurazali,,2020/10/31 15:14,
201012561BRBSY,Completed,,,MY2092528117197,Standard Delivery,Dropoff,2020/10/14 13:07,2020/10/14 8:33,2020/10/12 13:04,2020/10/12 13:07,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,35.9,6,0.7,0,1.73,34.9,6,magdalenemagglina,,2020/11/1 7:45,
201012562G7524,Completed,,,MY206029519413X,Standard Delivery,Dropoff,2020/10/14 20:46,2020/10/15 2:24,2020/10/12 13:05,2020/10/12 20:46,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,munistiker,,2020/10/27 15:33,
2010125A203HG4,Completed,,,MY2030821215478,Standard Delivery,Dropoff,2020/10/14 15:20,2020/10/14 8:33,2020/10/12 14:16,2020/10/12 15:20,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,izzati15021994,,2020/10/23 14:10,
2010125C7E5NBR,Completed,,,MY202687659977M,Standard Delivery,Dropoff,2020/10/14 14:56,2020/10/14 20:04,2020/10/12 14:55,2020/10/12 14:56,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,4,2,LUCAB,5,0,0,N,0,0,0,0,131.76,16.2,2.54,0,6.63,126.76,16.2,kaata_malaysia,,2020/11/5 12:20,
2010125C7E5NBR,Completed,,,MY202687659977M,Standard Delivery,Dropoff,2020/10/14 14:56,2020/10/14 20:04,2020/10/12 14:55,2020/10/12 14:56,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,29",38.53,28.89,1,28.89,9.64,9.64,0,0.5,4,2,LUCAB,5,0,0,N,0,0,0,0,131.76,16.2,2.54,0,6.63,126.76,16.2,kaata_malaysia,,2020/11/5 12:20,
2010125C7E5NBR,Completed,,,MY202687659977M,Standard Delivery,Dropoff,2020/10/14 14:56,2020/10/14 20:04,2020/10/12 14:55,2020/10/12 14:56,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,4,2,LUCAB,5,0,0,N,0,0,0,0,131.76,16.2,2.54,0,6.63,126.76,16.2,kaata_malaysia,,2020/11/5 12:20,
2010125C7E5NBR,Completed,,,MY202687659977M,Standard Delivery,Dropoff,2020/10/14 14:56,2020/10/14 20:04,2020/10/12 14:55,2020/10/12 14:56,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,4,2,LUCAB,5,0,0,N,0,0,0,0,131.76,16.2,2.54,0,6.63,126.76,16.2,kaata_malaysia,,2020/11/5 12:20,
2010125EBVYKME,Completed,,,MY202777607508A,Standard Delivery,Dropoff,2020/10/14 15:33,2020/10/14 8:33,2020/10/12 15:33,2020/10/12 15:33,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,FSV-60592268,0,0,0,N,0,0,0,0,59.98,2.2,1.2,0,3.47,59.98,8.2,arepeace_cromok,,2020/10/24 15:55,
2010125EBVYKME,Completed,,,MY202777607508A,Standard Delivery,Dropoff,2020/10/14 15:33,2020/10/14 8:33,2020/10/12 15:33,2020/10/12 15:33,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Black,35",38.53,28.89,1,28.89,9.64,9.64,0,0.5,2,1,FSV-60592268,0,0,0,N,0,0,0,0,59.98,2.2,1.2,0,3.47,59.98,8.2,arepeace_cromok,,2020/10/24 15:55,
2010125PW7U0W1,Completed,,,MY201427910524M,Standard Delivery,Dropoff,2020/10/14 18:06,2020/10/16 16:34,2020/10/12 18:06,2020/10/12 18:06,KT-???301,Kids Shoes Kids Canvas Shoes Boys and Girls Fashion Casual Shoes Non-slip Comfortable Sneakers,KT-???301_??_37,"pink,37",28.6,20.02,1,20.02,8.58,8.58,0,0.3,5,1.9,LUCAB;FSV-60555596,5,0,0,N,0,0,0,0,112.64,11,2.15,0,5.8,107.64,17,erryzaerryliza,,2020/10/23 21:38,
2010125PW7U0W1,Completed,,,MY201427910524M,Standard Delivery,Dropoff,2020/10/14 18:06,2020/10/16 16:34,2020/10/12 18:06,2020/10/12 18:06,KT-???301,Kids Shoes Kids Canvas Shoes Boys and Girls Fashion Casual Shoes Non-slip Comfortable Sneakers,KT-???301_??_33,"pink,33",28.6,20.02,1,20.02,8.58,8.58,0,0.3,5,1.9,LUCAB;FSV-60555596,5,0,0,N,0,0,0,0,112.64,11,2.15,0,5.8,107.64,17,erryzaerryliza,,2020/10/23 21:38,
2010125PW7U0W1,Completed,,,MY201427910524M,Standard Delivery,Dropoff,2020/10/14 18:06,2020/10/16 16:34,2020/10/12 18:06,2020/10/12 18:06,KT-??B-2,Kids Shoes Children's Canvas Shoes Fashion Casual Shoes for Boys and Girls Comfortable and Non-slip,KT-??B-2_??_25,"yellow,25",25,17.5,1,17.5,7.5,7.5,0,0.3,5,1.9,LUCAB;FSV-60555596,5,0,0,N,0,0,0,0,112.64,11,2.15,0,5.8,107.64,17,erryzaerryliza,,2020/10/23 21:38,
2010125PW7U0W1,Completed,,,MY201427910524M,Standard Delivery,Dropoff,2020/10/14 18:06,2020/10/16 16:34,2020/10/12 18:06,2020/10/12 18:06,KT-A812,Ready Stock Kids Shoes Canvas Shoes Casual Shoes Velcro Skateboard Shoes,KT-A812,"red,37",31.5,22.05,1,22.05,9.45,9.45,0,0.5,5,1.9,LUCAB;FSV-60555596,5,0,0,N,0,0,0,0,112.64,11,2.15,0,5.8,107.64,17,erryzaerryliza,,2020/10/23 21:38,
2010125PW7U0W1,Completed,,,MY201427910524M,Standard Delivery,Dropoff,2020/10/14 18:06,2020/10/16 16:34,2020/10/12 18:06,2020/10/12 18:06,KT-A812,Ready Stock Kids Shoes Canvas Shoes Casual Shoes Velcro Skateboard Shoes,KT-A812,"black,37",31.5,22.05,1,22.05,9.45,9.45,0,0.5,5,1.9,LUCAB;FSV-60555596,5,0,0,N,0,0,0,0,112.64,11,2.15,0,5.8,107.64,17,erryzaerryliza,,2020/10/23 21:38,
20101261R8NH4R,Completed,,,MY205143527845H,Standard Delivery,Dropoff,2020/10/14 21:34,2020/10/15 16:34,2020/10/12 21:20,2020/10/12 21:34,KT-???2115,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Mickey Mouse 2 Color Velcro Shoes,KT-???2115_??_27,"black,27",32,24,1,24,8,8,0,0.3,1,0.3,,0,0,0,N,0,0,0,0,29.2,5.2,0.58,0,1.44,29.2,5.2,niaaprilsutara27,,2020/10/26 13:34,
2010136CESYWMN,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/13 0:32,-,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,28",53.2,39.9,4,159.6,53.2,53.2,0,2,4,2,LUCAC,10,0,0,N,0,0,0,0,176.6,17,3.33,0,8.98,166.6,17,myra_humaira,,,
2010137AX4NQDY,Completed,,,MY208491885784R,Standard Delivery,Dropoff,2020/10/15 9:39,2020/10/15 2:24,2020/10/13 9:37,2020/10/13 9:39,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,wex76,,2020/10/26 7:51,
2010137C67947F,Completed,,,MY2018060007874,Standard Delivery,Dropoff,2020/10/15 15:21,2020/10/15 2:24,2020/10/13 10:00,2020/10/13 15:21,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,34.89,6,0.68,0,1.67,33.89,6,yuszrin,,2020/10/24 13:49,
2010137HCB605K,Cancelled,Cancelled by buyer. Reason: Others,,,Standard Delivery,Dropoff,,,2020/10/13 11:33,-,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,25",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,30.99,6,0.6,0,1.44,29.99,6,fangmona,,,
2010137J8STT3H,Completed,,,MY205573092669A,Standard Delivery,Dropoff,2020/10/15 11:49,2020/10/15 2:24,2020/10/13 11:49,2020/10/13 11:49,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,CROCT1;FSV-60592278,0,0,0,N,0,0,0,0,28.89,0,0.58,0,1.73,28.89,6,fbs1974,,2020/10/24 16:32,
2010138366EVBY,Completed,,,MY2042413128237,Standard Delivery,Dropoff,2020/10/15 16:52,2020/10/17 15:24,2020/10/13 16:51,2020/10/13 16:52,KT-???X19,Ready Stock Kids Shoes Kids Fashion Canvas Shoes Sesame Street,,"White,32",39.87,29.9,2,59.8,19.94,19.94,0,1,2,1,LUCAA,1,0,0,N,0,0,0,0,68,8.2,1.34,0,3.53,67,8.2,jacksonf0413,,2020/10/28 7:43,
2010138GX6AD46,Completed,,,MY203001187243D,Standard Delivery,Dropoff,2020/10/15 20:57,2020/10/15 16:44,2020/10/13 20:57,2020/10/13 20:57,KT-??206,Ready Stock Shoes Kids  Sport Shoes Girls Velcro Breathable Mesh Vamp Sneakers LED Sneakers hello kitty,,"Pink,31",57.2,42.9,1,42.9,14.3,14.3,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,48.9,6,0.96,0,2.51,47.9,6,shamala_balan,,2020/10/27 8:03,
201014A11X754X,Completed,,,MY209071557970K,Standard Delivery,Dropoff,2020/10/21 11:20,2020/10/15 16:34,2020/10/14 11:18,2020/10/14 11:20,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,36",39.87,29.9,1,29.9,9.97,9.97,0,0.5,4,1.06,LUCAA,1,0,0,N,0,0,0,0,74.37,9.6,1.47,0,3.83,73.37,9.6,nor501,,2020/10/24 13:51,
201014A11X754X,Completed,,,MY209071557970K,Standard Delivery,Dropoff,2020/10/21 11:20,2020/10/15 16:34,2020/10/14 11:18,2020/10/14 11:20,KT-???292,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,32",38.53,28.89,1,28.89,9.64,9.64,0,0.5,4,1.06,LUCAA,1,0,0,N,0,0,0,0,74.37,9.6,1.47,0,3.83,73.37,9.6,nor501,,2020/10/24 13:51,
201014A11X754X,Completed,,,MY209071557970K,Standard Delivery,Dropoff,2020/10/21 11:20,2020/10/15 16:34,2020/10/14 11:18,2020/10/14 11:20,KT-??02,Ready Stock  High Quality Fashion Kids Socks  boy&girls comfortable and breathable socks Candy colors,KT-??02,"1 pair  (1 Sepasang),L?6-12 year old?",13.32,2.99,1,2.99,10.33,10.33,0,0.03,4,1.06,LUCAA,1,0,0,N,0,0,0,0,74.37,9.6,1.47,0,3.83,73.37,9.6,nor501,,2020/10/24 13:51,
201014A11X754X,Completed,,,MY209071557970K,Standard Delivery,Dropoff,2020/10/21 11:20,2020/10/15 16:34,2020/10/14 11:18,2020/10/14 11:20,KT-??02,Ready Stock  High Quality Fashion Kids Socks  boy&girls comfortable and breathable socks Candy colors,KT-??02,"1 pair  (1 Sepasang),M?4-6 year old?",13.32,2.99,1,2.99,10.33,10.33,0,0.03,4,1.06,LUCAA,1,0,0,N,0,0,0,0,74.37,9.6,1.47,0,3.83,73.37,9.6,nor501,,2020/10/24 13:51,
201014A43P5A0P,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/14 12:13,-,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,25",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,30.99,6,0.6,0,1.44,29.99,6,fangmona,,,
201014ADH7PY63,Completed,,,MY200382006789K,Standard Delivery,Dropoff,2020/10/16 15:02,2020/10/15 16:34,2020/10/14 15:02,2020/10/14 15:02,KT-S05,Ready Stock Kids Shoes Net Breathable Casual Shoes Boys Girlscandy color non-slip wear-resistant breathable shoes,KT-S05,"yellow,28",37,25.9,1,25.9,11.1,11.1,0,0.5,1,0.5,LUCAA;CROCT4;FSV-60555596,1,0,0,N,0,0,0,0,25.9,0,0.5,0,1.49,24.9,6,nurulissa1,,2020/10/25 12:32,
201014AG2MMG92,Cancelled,Cancelled automatically by Shopee's system. Reason: Payment not received,,,Standard Delivery,Dropoff,,,2020/10/14 15:47,-,KT-??262,Ready Stock Kids Shoes Children's Sports Shoes Velcro Soft Running Shoes,KT-262_??_35,"pink,35",56.9,39.83,1,39.83,17.07,17.07,0,0.5,1,0.5,LUCAA,1,0,0,N,0,0,0,0,45.03,5.2,0.88,0,2.33,44.03,5.2,ellyvelasco,,,
201014APHQV87S,Completed,,,MY203057077267K,Standard Delivery,Dropoff,2020/10/16 17:47,2020/10/16 15:44,2020/10/14 17:43,2020/10/14 17:47,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Blue,30",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,LUCAA;FSV-59521054,1,0,0,N,0,0,0,0,28.89,0,0.56,0,1.67,27.89,5.2,zo__s4x1gc3_mn0mi17xc3k9b45z,,2020/11/3 6:51,
201014AQWTF2HE,Completed,,,MY2095694752595,Standard Delivery,Dropoff,2020/10/16 20:22,2020/10/16 15:54,2020/10/14 18:08,2020/10/14 20:22,KT-???292-2,Ready Stock Kids Shoes boy&girls Sports Shoes  kasut sukan Breathable mesh sneakers,,"Pink,33",38.53,28.89,1,28.89,9.64,9.64,0,0.5,1,0.5,,0,0,0,N,0,0,0,0,34.89,6,0.7,0,1.73,34.89,6,_yg2llo_k6,,2020/10/22 15:10,
201014ATDPJ264,Completed,,,MY2003704556530,Standard Delivery,Dropoff,2020/10/16 18:53,2020/10/16 15:24,2020/10/14 18:52,2020/10/14 18:53,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Golden,22",39.87,24.99,1,24.99,14.88,14.88,0,0.5,2,1,SFP-57148016,1,0,0,N,0,0,0,0,61.18,8.2,1.2,0,3.12,60.18,8.2,erica327,,2020/10/22 18:16,
201014ATDPJ264,Completed,,,MY2003704556530,Standard Delivery,Dropoff,2020/10/16 18:53,2020/10/16 15:24,2020/10/14 18:52,2020/10/14 18:53,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Golden,32",39.87,27.99,1,27.99,11.88,11.88,0,0.5,2,1,SFP-57148016,1,0,0,N,0,0,0,0,61.18,8.2,1.2,0,3.12,60.18,8.2,erica327,,2020/10/22 18:16,
201014AY9RH4HP,Completed,,Request Approved,MY205742237185B,Standard Delivery,Dropoff,2020/10/16 20:20,2020/10/16 15:14,2020/10/14 20:20,2020/10/14 20:20,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,22",39.87,24.99,1,24.99,14.88,14.88,0,0.5,1,0.5,LUCAA;FSV-60592268,0,0,0,N,0,0,0,0,0,0,0,0,0,0,6,rizuan4113,,2020/11/13 14:45,
201014AYKR1714,Completed,,,MY207350445608P,Standard Delivery,Dropoff,2020/10/16 20:25,2020/10/16 15:14,2020/10/14 20:25,2020/10/14 20:25,KT-??819,Ready Stock  Shoes Kids Shoes Boys Shoes Girls Sneakers Kids,,"Blue,33",39.87,27.99,1,27.99,11.88,11.88,0,0.5,1,0.5,FSV-60592268,0,0,0,N,0,0,0,0,27.99,0,0.56,0,1.68,27.99,6,rizuan4113,,2020/10/28 7:07,
